ID,ADI,DURAK_KODU,geometry
292631,KİRAZLIYAYLA CADDESİ,200501,POINT (29.1273710175418 41.1242759883826)
292699,FATİH SULTAN MEHMET CAMİİ,201591,POINT (29.156877977203 41.1435510210206)
508706,ANADOLU CADDESİ,102892,POINT (28.6665310000046 41.0759649991149)
692999,BAHÇELİEVLER,-256,POINT (28.8643350378218 40.9956209961814)
693000,BAHÇELİEVLER,-257,POINT (28.8644089556479 40.9956439696816)
693004,KARAMKENT SİTESİ,124931,POINT (28.8499429789198 41.010471004412)
693007,ARA.SOKAK,100931,POINT (28.8597799999854 41.0170820005563)
693009,İMAM MUSTAFA EFENDİ CAMİİ,102981,POINT (28.8350169999844 41.0179350005565)
693010,İMAM MUSTAFA EFENDİ CAMİİ,102982,POINT (28.8352069999844 41.0177180005565)
693014,İMAM AZAM CAMİİ,103002,POINT (28.8286309999841 41.0198060005567)
693015,YALÇIN KOREŞ CADDESİ,103012,POINT (28.8247139999839 41.0201250005567)
693020,YENİBOSNA BEŞYOL,103041,POINT (28.824828999984 41.0141780005558)
693022,MOLLA GÜRANİ CAMİİ,103061,POINT (28.8276579999841 41.0068080005546)
693026,AKŞEMSETTİN CAMİİ,103081,POINT (28.8269319999841 41.0002870005536)
693028,KUDRET SARAÇOĞLU İMAM HATİP ORTAOKULU,103091,POINT (28.8273629999841 40.9980860005533)
693029,KUDRET SARAÇOĞLU İMAM HATİP ORTAOKULU,103092,POINT (28.8275339999841 40.9979380005533)
693036,HASAN DOĞAN SPOR KOMPLEKSİ,104371,POINT (28.848592999985 41.0187420005566)
693037,HASAN DOĞAN SPOR KOMPLEKSİ,104372,POINT (28.848872999985 41.0188360005566)
579295,BAYRAMPAŞA,106652,POINT (28.9138269999872 41.033329000559)
579296,BAYRAMPAŞA,106653,POINT (28.9125519999872 41.033283000559)
508742,SİNCANLAR,106431,POINT (28.7994929999823 41.1425170005764)
293,KANUNİ CADDESİ,211412,POINT (29.3594700000084 40.9081579991189)
133,FEVZİ ÇAKMAK CADDESİ,207671,POINT (29.3105849999944 40.8285760005268)
822,ALPSU SİTESİ,209021,POINT (29.292894999994 40.9269190005423)
1287,SULTANBEYLİ PERONLAR,229992,POINT (29.296836999994 40.9388420005442)
1065,ŞENTÜRK SOKAK,213012,POINT (29.2658790000095 40.901315999119)
1408,NAMIK KEMAL CADDESİ,208081,POINT (29.1995859999931 40.8899620005364)
1555,DAĞ ÇİLEĞİ SOKAK,211211,POINT (29.2427239999935 40.9220080005415)
1686,CUMHURİYET MAHALLESİ,227551,POINT (29.2217939999933 40.9092730005395)
290139,KÖYİÇİ,214431,POINT (29.1748549999925 41.0340730005593)
693060,ŞEHİT MEHMET KARAASLAN,111161,POINT (28.825969999984 41.0181180005565)
693062,HAZNEDAR,111221,POINT (28.8707179999859 41.0063770005547)
693064,ADLİ TIP KURUMU,111391,POINT (28.8296229999842 40.9937030005526)
693066,KÜLTÜR ÜNİVERSİTESİ,122652,POINT (28.8295749999842 40.9929030005524)
693070,GÖKKUŞAĞI KOLEJİ,123371,POINT (28.8727399999859 41.0071990005548)
693072,KAMU SAĞLIĞI,123401,POINT (28.8529509999852 40.9952120005528)
693073,KAMU SAĞLIĞI,123402,POINT (28.8523100059878 40.9943550435848)
693078,ÇALIŞLAR,124652,POINT (28.8709020446248 41.0022577576412)
579352,PARK ADA 1.KAPI,109391,POINT (28.8883219999863 41.0629990005637)
579354,PAPATYA SOKAK,109411,POINT (28.8849609999862 41.0737110005654)
579355,ULUYOL,110471,POINT (28.9112089999871 41.0467760005612)
579361,BAYIRÇEŞME,111472,POINT (28.9043499999869 41.033493000559)
510795,ŞENESENEVLER,225162,POINT (29.0937920000111 40.9603889991177)
510798,BOSTANCI,225182,POINT (29.0961299999915 40.9578340005472)
510801,HAMZA YERLİKAYA,225541,POINT (29.0267890000115 40.9971989991169)
510803,AYRILIKÇEŞMESİ MARMARAY,225551,POINT (29.0299589999902 41.0001990005538)
510807,KOŞUYOLU KÖPRÜSÜ,225563,POINT (29.0347699999903 41.0031400005543)
510809,ACIBADEM LİSESİ,225581,POINT (29.0366999999904 41.0030860005542)
510812,ACIBADEM METRO,225602,POINT (29.0443639999905 41.0023270005542)
510814,GÖZTEPE KÖPRÜSÜ,225622,POINT (29.0718779925247 40.9927349636481)
510816,YENİSAHRA,225632,POINT (29.0882699999913 40.9861220005516)
510817,YENİSAHRA,225633,POINT (29.0876469999913 40.9860650005516)
510825,KOZYATAĞI METRO,225655,POINT (29.0987739999914 40.9749130005498)
510826,FATİH SULTAN MEHMET EĞİTİM VE ARAŞTIRMA HASTANESİ,225661,POINT (29.1017159999916 40.9713840005493)
510827,FATİH SULTAN MEHMET EĞİTİM VE ARAŞTIRMA HASTANESİ,225662,POINT (29.1019369885269 40.9692029817363)
510831,BOSTANCI SAPAĞI,225673,POINT (29.1045459999917 40.9640840005482)
510833,ARSAN SOKAK,225771,POINT (29.0778119723334 40.9759119644047)
510836,TRAFİK AMİRLİĞİ,226011,POINT (29.0559769999908 40.9808060005507)
510837,TÜTÜNCÜ MEHMET EFENDİ,226021,POINT (29.0590459999909 40.969724000549)
510840,ÇİFTE KONAKLAR,226041,POINT (29.0634189999909 40.9746300005498)
509663,K.SULTAN SÜLEYMAN,-429,POINT (28.7622830380225 41.0522699686692)
509664,K.SULTAN SÜLEYMAN,-430,POINT (28.7623989781242 41.0522720245142)
509667,K.SULTAN SÜLEYMAN,-432,POINT (28.7627589860856 41.0522299598246)
290965,ESTON REŞİTPAŞA EVLERİ,101651,POINT (28.6674629999743 40.9791380005499)
290967,ESTON 3.KISIM EVLERİ,101661,POINT (28.6713319999746 40.9783650005498)
291969,TUĞLA FABRİKASI,120591,POINT (28.8322089999836 41.2207700005892)
291984,İBB AĞAÇ VE PEYZAJ A.Ş.,120682,POINT (28.9273759999875 41.0931590005687)
291728,YUKARI AĞAÇLI,121402,POINT (28.8588149517026 41.2571239641554)
291773,MANDIRALAR,117782,POINT (28.9379309999877 41.1340700005752)
291827,MEHMET AKİF ERSOY,119191,POINT (28.9532739999883 41.070188000565)
291863,TEPE,119561,POINT (28.9572249999884 41.0743580005656)
291880,AÇIKYÜZ CADDESİ,119701,POINT (28.9560509999883 41.0774440005661)
291911,AKPINAR KÖYÜ,119951,POINT (28.8094439999823 41.2791670005987)
292113,BURUNSUZ MEVKİİ,121672,POINT (28.9282289999873 41.1475960005775)
578850,SİLİVRİKAPI,107801,POINT (28.9213019716062 41.0063930076963)
510301,MEDİNE CAMİİ,213191,POINT (29.149690011861 40.9425150192166)
510302,MEDİNE CAMİİ,213192,POINT (29.1492079999923 40.9426220005447)
510304,ATATÜRK CADDESİ,213202,POINT (29.1433979999923 40.9411870005445)
510305,ORHANGAZİ CADDESİ,213211,POINT (29.1514499999924 40.9242210005419)
510089,ŞEHİT BEKİR BAYRAK,-192,POINT (29.1517009937195 40.9558210350938)
579301,BAYRAMPAŞA DEVLET HASTANESİ,106682,POINT (28.9042909999869 41.0423480005605)
579305,MALTEPE,106713,POINT (28.9160479999873 41.0310040005586)
579306,MALTEPE,106714,POINT (28.9161109999873 41.0311710005587)
579307,DR.FAZIL KÜÇÜK PARKI,106721,POINT (28.908441999987 41.0471170005612)
579308,ÇAM SOKAK,106741,POINT (28.8952839999866 41.0631700005638)
579311,50.YIL CADDESİ,107241,POINT (28.8931310129863 41.0599789894656)
579313,BAYRAMPAŞA BELEDİYESİ SPOR TESİSLERİ,107301,POINT (28.8964309999866 41.0557160005626)
579315,FORUM İSTANBUL,107331,POINT (28.8991389999867 41.0491490005615)
579326,MALTEPE CADDESİ,107912,POINT (28.9185169999874 41.0322330005589)
681316,İSTANBUL ŞEHİR ÜNİVERSİTESİ,214861,POINT (29.0455219999905 41.0256190005579)
681542,ALTUNİZADE,222081,POINT (29.0425789999904 41.0234700005575)
681295,ESATPAŞA CADDESİ,214152,POINT (29.0838169999912 41.0106310005555)
681366,ORHAN SEYFİ ORHON ORTAOKULU,216362,POINT (29.0596060033715 41.0406800218941)
681373,ÇAMLICA İLKOKULU,216481,POINT (29.0647169756725 41.027171990221)
681309,15 TEMMUZ ŞEHİTLER KÖPRÜSÜ,214674,POINT (29.0438789999904 41.0384390005599)
680878,ESENEVLER,-296,POINT (29.0315319938426 41.0599469946386)
680905,KOLEJ,112112,POINT (29.0406899999903 41.0640790005641)
579040,BAHÇELER,123262,POINT (28.8252059999838 41.0618390005634)
579041,MAHMUTBEY KÖPRÜSÜ,123321,POINT (28.8323859999841 41.0618530005635)
579045,DEVEKALDIRIM CADDESİ,123421,POINT (28.8405559999845 41.0439660005607)
579363,MOSTAR KÖPRÜSÜ,111512,POINT (28.8949619999865 41.0576660005629)
579364,YENİHAL,123871,POINT (28.8855829999863 41.0495200005616)
579365,OTOGAR YOLU,123882,POINT (28.8914919999865 41.0369500005596)
579369,ŞAR SOKAK,176901,POINT (28.9105039999871 41.0400010005601)
579370,KAT OTOPARKI,176921,POINT (28.9112199999871 41.03918400056)
579372,CEVATPAŞA,301141,POINT (28.8831109999861 41.0721750005652)
579376,OTOGAR,304461,POINT (28.8941485658973 41.0398594997502)
579377,OTOGAR,305461,POINT (28.8942142800112 41.0401830691159)
579440,YEDİKULE SAHİL,105261,POINT (28.9233639887599 40.9887550316553)
579443,EMİNÖNÜ TRANSİT,105291,POINT (28.9680729999888 41.0186940005567)
579446,AĞAHAMAMI,105341,POINT (28.934989999988 41.001627000554)
509549,AVCILAR MURAT KÖLÜK DEVLET HASTANESİ,181122,POINT (28.7287949999784 40.98152800055)
509628,AVCILAR CAMİİ,133201,POINT (28.7223519999784 40.985230000551)
509649,B.ŞEHİR BLD.SOS.TES.,900311,POINT (28.7457535641479 40.978284924332)
510168,GÜLENSU İLKOKULU,207322,POINT (29.1636409999926 40.9357260005437)
510188,SEYRANTEPE,208212,POINT (29.1684600216032 40.9468379816732)
511389,FEVZİ ÇAKMAK MAHALLESİ,107351,POINT (28.9129839999871 41.0696540005649)
511408,YÜKSEL SOKAK,108051,POINT (28.9108229999871 41.0543660005624)
510222,BEŞEVLER,209731,POINT (29.1340019999922 40.9237480005417)
579091,MALAZGİRT ORTAOKULU,125101,POINT (28.8382049999844 41.0533680005621)
579092,DEMİRKAPI MAHALLESİ,123471,POINT (28.8399789999845 41.0519910005619)
579096,15 TEMMUZ MAHALLESİ,125162,POINT (28.8210249999837 41.0443710005606)
509673,GÜLTEPE MAHALLESİ,178271,POINT (28.793259999981 40.9997710005527)
509675,HALKALI İSTASYON CADDESİ,182781,POINT (28.7690059999804 41.0204230005562)
509679,DEFNE-1 EVLERİ,100941,POINT (28.785474999982 41.0452610005607)
509680,DEFNE-1 EVLERİ,100942,POINT (28.785562999982 41.0454850005608)
509681,HALKALI PARK,101321,POINT (28.7906629999822 41.034397000559)
509684,KARTALTEPE,101481,POINT (28.7979289999827 41.0003910005536)
509687,ORTA MAHALLESİ,101681,POINT (28.7573079999803 41.0562680005624)
509688,ORTA MAHALLESİ,101682,POINT (28.7576309999804 41.0557530005624)
509690,ŞEHİT MUSTAFA DİREKLİ,101711,POINT (28.7792459999818 41.0076190005547)
509692,SÜPHAN SOKAK,101732,POINT (28.807496999983 41.0534880005621)
509694,DR.İFFET ONUR İLKOKULU,101852,POINT (28.7876469999822 41.016078000556)
509695,HASTANE YOLU,101861,POINT (28.7574209999799 41.0509740005613)
509702,SÖĞÜTLÜÇEŞME BİLGİ EVİ,102342,POINT (28.7873439999821 41.0274490005579)
509705,İKİTELLİ CADDESİ,102541,POINT (28.7931049999823 41.0477480005611)
509706,İKİTELLİ CADDESİ,102542,POINT (28.7932429999824 41.0473020005611)
511127,İSTEK VAKFI,106272,POINT (28.8642429999853 41.0909280005682)
511129,BEZMİALEM VAKIF ÜNİVERSİTESİ,106282,POINT (28.8633869999853 41.0953090005689)
509509,ISPARTAKULE GÜNIŞIĞI,105021,POINT (28.7109629999773 41.0699960005645)
511157,BİRLİK CAMİİ,106751,POINT (28.8699129999856 41.0948660005689)
511158,BİRLİK CAMİİ,106752,POINT (28.8700329739717 41.0948960116991)
511159,A CADDESİ PARKI,106772,POINT (28.8703779999856 41.0885140005678)
511162,GAZİ  POLİS MERKEZİ,106931,POINT (28.8951510106344 41.1080639846665)
511163,GAZİ  POLİS MERKEZİ,106932,POINT (28.8949649999864 41.1080340005709)
511164,GAZİ ESENTEPE,106981,POINT (28.8895189999862 41.1022230005701)
511167,GAZİ İLKOKULU,106992,POINT (28.8908999999863 41.1049060005705)
511168,ADEM YAVUZ,107001,POINT (28.8928316147434 41.0951686365822)
511170,BAHAR,107011,POINT (28.8962669999864 41.1060150005707)
511172,İSMET PAŞA CADDESİ,107021,POINT (28.8985399999865 41.10180800057)
510220,FEYZULLAH CADDESİ,209711,POINT (29.1415699999923 40.9287350005426)
509945,GÜL,128201,POINT (28.7836209999818 41.059089000563)
510023,İNÖNÜ CADDESİ,131972,POINT (28.7772279999817 40.9977160005531)
511008,KARAOSMANOĞLU CADDESİ,111301,POINT (28.8681219999856 41.0616030005635)
511011,ESENLER KADIN DOĞUM HASTANESİ,111321,POINT (28.8705000000109 41.0543599991157)
511012,ESENLER KADIN DOĞUM HASTANESİ,111322,POINT (28.8692779999857 41.0562740005626)
511015,MEHMET AKİF İNAN CADDESİ,111341,POINT (28.8722439747181 41.0551349972458)
511016,MEHMET AKİF İNAN CADDESİ,111342,POINT (28.872334965117 41.0549609897269)
510310,ÇAM EVİ,213542,POINT (29.1684580344348 40.960715030407)
510312,NİSH ADALAR YOLU,213611,POINT (29.1623929999925 40.9473560005455)
579046,DEVEKALDIRIM CADDESİ,123422,POINT (28.8406549999846 41.0441010005606)
579048,DR.CEMİL-FEVZİYE ÖZKAYA ORTAOKULU,123432,POINT (28.8441250000105 41.0443579991158)
579051,VELİOĞLU CADDESİ,123461,POINT (28.8453189598471 41.0480529921928)
579052,VELİOĞLU CADDESİ,123462,POINT (28.8451759999847 41.0479770005612)
579053,BAĞCILAR ÇİFTLİK,123481,POINT (28.8486189999849 41.0428240005605)
579054,BAĞCILAR ÇİFTLİK,123482,POINT (28.8486899999849 41.0428390005605)
579058,ÇEŞME,123501,POINT (28.8526159999851 41.0377210005596)
579065,BARBAROS CADDESİ,123761,POINT (28.8551740111665 41.0566270275792)
579067,ZİYA GÖKALP ORTAOKULU,123772,POINT (28.8549259564522 41.0595909803043)
579070,YÜZYIL,123791,POINT (28.8562959999851 41.0659670005641)
579071,FATİH CADDESİ,123801,POINT (28.8550650000107 41.0671569991154)
579073,ATATÜRK CADDESİ,123811,POINT (28.8553599999851 41.0697930005648)
579077,YILDIZTEPE,124691,POINT (28.8588859999854 41.0199350005568)
579082,ESENYOL,124712,POINT (28.8571280349889 41.0266749674756)
579084,ESKİ KÖY,124722,POINT (28.8567359999852 41.0305990005585)
579010,BAĞCILAR TRAMVAY,104511,POINT (28.8606799999854 41.033570000559)
659693,OSMANİYE,124611,POINT (28.8830079999863 40.9908050005522)
294052,MEHMET ŞAM LİSESİ,116611,POINT (29.0357490417259 41.1769190123598)
509328,ÖREN SOKAK,217191,POINT (29.1953399999928 41.0076050005551)
509368,SARIGAZİ ATATÜRK CADDESİ,218861,POINT (29.2177909999931 41.0083740005552)
579099,GÖZTEPE MEYDANI,125181,POINT (28.8390040000105 41.0546019991156)
579100,GÖZTEPE MEYDANI,125182,POINT (28.8388740000105 41.0543169991156)
579101,MUAZ BİN CEBEL CAMİİ,125191,POINT (28.8424139999846 41.0556720005625)
579104,KEMALPAŞA MAHALLESİ,125211,POINT (28.8508919990054 41.0554609885117)
579106,ŞEHİT ERDAL BALİ,125621,POINT (28.8593079999853 41.0395340005599)
579112,ZÜBEYDE HANIM CADDESİ,125642,POINT (28.8426259999847 41.0345290005591)
579113,GÜLVEREN SOKAK,125651,POINT (28.8396370001955 41.0345670364269)
579114,GÜLVEREN SOKAK,125652,POINT (28.8396539999845 41.0344470005591)
579117,GÜNEŞLİ MEYDANI,125674,POINT (28.8271409690882 41.0316070394194)
579123,KARACAOĞLAN İLKOKULU,125702,POINT (28.8299979999841 41.0521810005619)
579124,İNÖNÜ CADDESİ,125711,POINT (28.8304199999841 41.0489240005614)
579128,KİRAZLI İLKOKULU,125741,POINT (28.8339539999843 41.0365110005594)
579133,ŞEHİT ALİ AKSOY,125762,POINT (28.8352779999844 41.0291370005582)
579134,BARBAROS MAHALLESİ,125771,POINT (28.8363579999844 41.0257730005577)
579135,BARBAROS MAHALLESİ,125772,POINT (28.8362289999844 41.0257050005577)
579140,İSTOÇ 19.ADA,126311,POINT (28.8206539999836 41.0635800005638)
681141,YAVUZ SELİM İMAM HATİP ORTAOKULU,261981,POINT (29.0829089906206 41.0449309579819)
681144,YALNIZ SELVİ CADDESİ,-215,POINT (29.0659840171947 41.0628919922778)
681145,BAHÇELİEVLER,220363,POINT (29.0818769680857 41.0646619890737)
681148,PAZARYERİ,205351,POINT (29.0624669735081 40.9999709711047)
509579,AMBARLI KAVŞAĞI,126971,POINT (28.6972019999765 40.9995180005532)
509744,TOKİ 3.BÖLGE,104981,POINT (28.7750359999814 41.04069600056)
509930,KÜÇÜKÇEKMECE GÖLÜ,126791,POINT (28.7490799999798 41.0572570005626)
509870,ANA OKULU,125352,POINT (28.7880050000094 41.0516299991156)
509913,AŞIK VEYSEL CADDESİ,125971,POINT (28.8038199999828 41.0574800005627)
510320,HACI MUSTAFA ÖZYAZICI CAMİİ,213651,POINT (29.1598120000106 40.9467479991181)
510007,PAPATYA,131622,POINT (28.7760919999816 41.015867000556)
510975,TÜRK-İSVEÇ KARDEŞLİK İLKOKULU,100421,POINT (28.8676339999856 41.045876000561)
510976,TÜRK-İSVEÇ KARDEŞLİK İLKOKULU,100422,POINT (28.8678079999856 41.045971000561)
510977,KEMERPARK EVLERİ,100851,POINT (28.8821083491047 41.0485112046043)
510982,İNŞAAT FAKÜLTESİ,102312,POINT (28.8898959799209 41.023246012129)
510983,ATIŞALANI YANYOL,102652,POINT (28.8757219999857 41.0489590005613)
510985,ŞEHİT EMRAH SAĞAZ,102711,POINT (28.8652379999855 41.0510370005618)
510986,DAVUTPAŞA,102801,POINT (28.8991580006684 41.0211019629067)
510989,YILDIZ CADDESİ,102821,POINT (28.8935399999866 41.0297240005584)
510992,SAĞLIK OCAĞI,102861,POINT (28.877154999986 41.0320050005587)
510261,ÜÇYOL,211531,POINT (29.1568589626369 40.9311169738093)
510262,ÜÇYOL,211532,POINT (29.1567379999925 40.9309980005429)
510264,GÜLSUYU MEZARLIK,211542,POINT (29.1571129770115 40.931930034982)
510654,GÖZTEPE AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,205831,POINT (29.0660100068695 40.9850439588747)
510656,ŞEHİT ORHUN GÖYTAN,205872,POINT (29.0579469999908 40.9912150005524)
510657,ONİKİLER CAMİİ,205881,POINT (29.0648129999909 40.988517000552)
510658,ONİKİLER CAMİİ,205882,POINT (29.0650549999909 40.988506000552)
510659,SAKIZAĞACI,205911,POINT (29.0379149999904 40.9986170005536)
510662,DR. ERKİN CADDESİ,291652,POINT (29.0586480000114 40.9846689991172)
510666,ÇINAR,206361,POINT (29.1005199999916 40.9599910005475)
510667,HASTANE,206491,POINT (29.0781870000113 40.9908719991171)
510239,SAVAŞ SOKAK,210071,POINT (29.1563119999925 40.9162960005405)
510218,KÜÇÜKYALI ATATÜRK CADDESİ,209662,POINT (29.1140779999918 40.9480900005456)
511133,SULTANÇİFTLİĞİ,106302,POINT (28.8613669999852 41.1048880005705)
511134,MESCİD-İ SELAM CAMİİ,106311,POINT (28.8449889999845 41.120759000573)
511137,CEBECİ MUHTARLIĞI,106322,POINT (28.865568033558 41.1086009676711)
511138,HUZUR,106331,POINT (28.8681459999854 41.1094470005712)
511139,HUZUR,106332,POINT (28.8681719943464 41.1093240046599)
511141,İSMETPAŞA MAHALLESİ,106351,POINT (28.857548999985 41.1123610005717)
511145,HAYIRLIOĞLU CAMİİ,106362,POINT (28.8535589999848 41.1152330005721)
511147,İSFALT,106372,POINT (28.8410920000106 41.1272329991141)
510554,UZUNÇAYIR METROBÜS,-102,POINT (29.0574430035933 40.9978429830644)
291915,PAZAR YOLU,119982,POINT (28.9363680092596 41.0824400216329)
292508,MEHMET ÇAVUŞ CADDESİ,133051,POINT (28.6330209999707 41.074067000565)
292446,MEHTERÇEŞME,130021,POINT (28.6648659999739 41.0182060005561)
293246,ŞEHİT KERİM SAVAŞ,221201,POINT (29.1087499999913 41.1106210005716)
294071,KANDİLCİ SOKAK,116741,POINT (29.0480330410317 41.1912189941712)
294093,AYAZAĞA CENDERE,116922,POINT (28.9943640083845 41.1078999609583)
292846,KORUBAŞI CAMİİ,215791,POINT (29.1055559999912 41.1304240005748)
509401,ŞEREF SOKAK,229821,POINT (29.2334349999933 40.9859680005517)
509418,ŞEHİT PROF.DR İLHAN VARANK EĞİTİM VE ARAŞTIRMA HASTANESİ,217163,POINT (29.1971159999928 41.0049420005547)
508612,SANAYİ TİCARET MÜDÜRLÜĞÜ,100411,POINT (28.7945609999823 41.0817340005666)
508649,KAYAŞEHİR SAĞLIK OCAĞI,102151,POINT (28.7631889999805 41.0995430005694)
294122,KEMERBURGAZ CADDESİ,120552,POINT (28.963171029376 41.1187099576146)
294162,HACIOSMAN METRO,301351,POINT (29.0306589999899 41.1395090005762)
508695,KAYAŞEHİR MİLLET BAHÇESİ,181151,POINT (28.7679796735911 41.109042067163)
292903,VİLLALAR,217401,POINT (29.2658279999932 41.1724780005817)
292626,MENEKŞE,200472,POINT (29.1679650209293 41.2035369735802)
293495,KALENDER,112331,POINT (29.0640924564562 41.1301939280758)
292651,ÇAYIRLIK,200671,POINT (29.165762999992 41.1905620005846)
292689,ÖRNEKKÖY MEZARLIĞI,201541,POINT (29.1440559743198 41.1403529735888)
509349,OSMANGAZİ CADDESİ,218142,POINT (29.2512639999934 41.0060700005549)
681367,KİRAZLITEPE MERKEZ,216371,POINT (29.0597019999907 41.0393110005601)
681369,DÖRTYOL,216461,POINT (29.0629319999908 41.0351070005594)
681371,DEREYOLU UZUN SOKAK,216471,POINT (29.0652739999908 41.032214000559)
693041,İNCİRLİ ÖMÜR,104991,POINT (28.8732750004972 40.9985249611996)
693042,İNCİRLİ METROBÜS,111011,POINT (28.872654999986 40.9982110005534)
681153,NAMAZGAH,222166,POINT (29.0809259999911 41.0224840005574)
681154,BEYLERBEYİ SARAYI,-217,POINT (29.0415969703411 41.0430360024739)
681155,TÜNEL,-218,POINT (29.0416710177628 41.0396359804576)
681158,HAREM,-1524,POINT (29.0124130137081 41.0075030292704)
681162,ÜSKÜDAR  CAMİİ ÖNÜ,-220,POINT (29.0162539937965 41.0275170130716)
681164,ÜSKÜDAR  CAMİİ ÖNÜ,-222,POINT (29.0160430030813 41.0274649574276)
681166,ÜSKÜDAR  CAMİİ ÖNÜ,-223,POINT (29.0158279755567 41.0272690382851)
681168,ÜSKÜDAR MARMARAY,-225,POINT (29.0144320077553 41.0261920384111)
681171,ÜSKÜDAR MARMARAY,-227,POINT (29.0136249999898 41.0258780005579)
681173,ŞEMSİPAŞA,-422,POINT (29.0108080005622 41.0257420229678)
681180,DUMANKAYA ÇIKMAZI,200011,POINT (29.0645049999908 41.044999000561)
